"Gene stable ID","Transcript stable ID","UniProtKB/TrEMBL ID","Plant Reactome Reaction ID"
AT5G62000,AT5G62000.5,ND,R-ATH-5608118
AT5G62000,AT5G62000.4,F4K536,R-ATH-5608118
AT5G62000,AT5G62000.4,E1A6G6,R-ATH-5608118
AT5G62000,AT5G62000.4,E1A6G7,R-ATH-5608118
AT5G62000,AT5G62000.2,ND,R-ATH-5608118
AT5G15090,AT5G15090.2,ND,R-ATH-1119498
AT5G15090,AT5G15090.1,A0A178U7L5,R-ATH-1119498
AT5G15090,AT5G15090.1,Q42292,R-ATH-1119498
AT5G15090,AT5G15090.1,Q42296,R-ATH-1119498
AT3G58830,AT3G58830.2,Q9LXR9,R-ATH-1119260
AT3G58830,AT3G58830.1,Q84VV0,R-ATH-1119260
AT3G58830,AT3G58830.1,A0A384KLZ2,R-ATH-1119260
AT3G58830,AT3G58830.3,A0A1I9LQR3,R-ATH-1119260
AT5G65010,AT5G65010.1,A0A178U7S3,R-ATH-1119495
AT5G65010,AT5G65010.1,A0A178U7S3,R-ATH-1119553
AT5G65010,AT5G65010.1,A0A178U7S3,R-ATH-1119354
AT5G65010,AT5G65010.2,ND,R-ATH-1119495
AT5G65010,AT5G65010.2,ND,R-ATH-1119553
AT5G65010,AT5G65010.2,ND,R-ATH-1119354
AT2G45790,AT2G45790.1,A0A178W2D7,R-ATH-1119410
AT2G45790,AT2G45790.1,A0A178W2D7,R-ATH-1119628
AT3G58610,AT3G58610.2,A0A178VHJ5,R-ATH-1119460
AT3G58610,AT3G58610.2,A0A178VHJ5,R-ATH-1119600
AT3G58610,AT3G58610.1,A0A178VHJ5,R-ATH-1119460
AT3G58610,AT3G58610.1,A0A178VHJ5,R-ATH-1119600
AT3G58610,AT3G58610.1,Q56WU3,R-ATH-1119460
AT3G58610,AT3G58610.1,Q56WU3,R-ATH-1119600
AT3G58610,AT3G58610.1,B9DH71,R-ATH-1119460
AT3G58610,AT3G58610.1,B9DH71,R-ATH-1119600
AT3G58610,AT3G58610.3,A0A178VHJ5,R-ATH-1119460
AT3G58610,AT3G58610.3,A0A178VHJ5,R-ATH-1119600
AT3G52340,AT3G52340.3,A0A178VKB2,R-ATH-1119465
AT3G52340,AT3G52340.1,A0A178VKB2,R-ATH-1119465
AT3G52340,AT3G52340.7,A0A178VKB2,R-ATH-1119465
AT3G52340,AT3G52340.5,A0A1I9LQG4,R-ATH-1119465
AT3G52340,AT3G52340.2,A0A178VKB2,R-ATH-1119465
AT3G52340,AT3G52340.4,A0A1I9LQG4,R-ATH-1119465
AT3G52340,AT3G52340.6,A0A1I9LQG1,R-ATH-1119465
AT1G78510,AT1G78510.1,A0A178WBY5,R-ATH-1119367
AT1G78510,AT1G78510.2,ND,R-ATH-1119367
AT4G15940,AT4G15940.1,A0A178U8X0,R-ATH-1119506
AT4G15940,AT4G15940.1,A0A178V2T7,R-ATH-1119506
AT5G43940,AT5G43940.2,F4K7D6,R-ATH-1119267
AT5G43940,AT5G43940.1,A0A178URC5,R-ATH-1119267
AT5G43940,AT5G43940.1,Q0WM36,R-ATH-1119267
AT5G38480,AT5G38480.2,ND,R-ATH-5632095
AT5G38480,AT5G38480.1,A0A178UA42,R-ATH-5632095
AT5G38480,AT5G38480.3,Q42053,R-ATH-5632095
AT1G60140,AT1G60140.3,A0A1P8AUV4,R-ATH-1119516
AT1G60140,AT1G60140.4,W8Q795,R-ATH-1119516
AT1G60140,AT1G60140.4,A0A178WFE9,R-ATH-1119516
AT1G60140,AT1G60140.5,W8Q795,R-ATH-1119516
AT1G60140,AT1G60140.2,W8Q795,R-ATH-1119516
AT1G60140,AT1G60140.1,W8Q795,R-ATH-1119516
AT1G60140,AT1G60140.6,W8Q795,R-ATH-1119516
AT1G06390,AT1G06390.1,A0A178WCN5,R-ATH-5632095
AT1G06390,AT1G06390.1,B9DFK2,R-ATH-5632095
AT1G06390,AT1G06390.2,A0A178WCN5,R-ATH-5632095
AT1G70580,AT1G70580.1,A0A178WFM8,R-ATH-1119312
AT1G70580,AT1G70580.3,A0A178WFM8,R-ATH-1119312
AT1G70580,AT1G70580.3,A0A178WF62,R-ATH-1119312
AT1G70580,AT1G70580.2,A0A178WFM8,R-ATH-1119312
AT1G70580,AT1G70580.4,A0A178WFM8,R-ATH-1119312
AT2G42910,AT2G42910.1,A0A178VYW1,R-ATH-1119278
AT1G22020,AT1G22020.1,A0A178WEU9,R-ATH-1119617
AT1G22020,AT1G22020.1,A0A178WEU9,R-ATH-1119312
AT1G22020,AT1G22020.1,A0A178WEU9,R-ATH-1119311
AT1G22020,AT1G22020.2,ND,R-ATH-1119617
AT1G22020,AT1G22020.2,ND,R-ATH-1119312
AT1G22020,AT1G22020.2,ND,R-ATH-1119311
AT1G62430,AT1G62430.1,A0A178WPS5,R-ATH-1119402
AT1G62430,AT1G62430.1,A0A178WPS5,R-ATH-1119260
AT1G21110,AT1G21110.1,ND,R-ATH-9609573
AT5G54810,AT5G54810.1,Q0WUI8,R-ATH-1119494
AT5G54810,AT5G54810.1,A0A178UE41,R-ATH-1119494
AT5G54810,AT5G54810.1,Q56YC7,R-ATH-1119494
AT1G53500,AT1G53500.1,A0A178W591,R-ATH-1119428
AT1G53500,AT1G53500.1,A0A178W591,R-ATH-1119620
AT1G53500,AT1G53500.1,Q94AC9,R-ATH-1119428
AT1G53500,AT1G53500.1,Q94AC9,R-ATH-1119620
AT4G16745,AT4G16745.2,F4JMK5,R-ATH-1119274
AT4G16745,AT4G16745.2,F4JMK5,R-ATH-1119593
AT4G16745,AT4G16745.2,Q8LD60,R-ATH-1119274
AT4G16745,AT4G16745.2,Q8LD60,R-ATH-1119593
AT4G16745,AT4G16745.1,Q8RXU2,R-ATH-1119274
AT4G16745,AT4G16745.1,Q8RXU2,R-ATH-1119593
AT4G16745,AT4G16745.1,A0A178UTX7,R-ATH-1119274
AT4G16745,AT4G16745.1,A0A178UTX7,R-ATH-1119593
AT5G43780,AT5G43780.1,A0A178U9N0,R-ATH-1119529
AT5G43780,AT5G43780.1,B2CT55,R-ATH-1119529
AT5G43780,AT5G43780.1,B2CT70,R-ATH-1119529
AT5G43780,AT5G43780.1,B2CT60,R-ATH-1119529
AT5G43780,AT5G43780.1,B2CT58,R-ATH-1119529
AT5G43780,AT5G43780.1,B2CT49,R-ATH-1119529
AT5G43780,AT5G43780.1,B2CT48,R-ATH-1119529
AT5G13930,AT5G13930.1,Q460R0,R-ATH-1119513
AT5G13930,AT5G13930.1,Q460R0,R-ATH-1119531
AT5G13930,AT5G13930.1,Q460R0,R-ATH-1119630
AT5G13930,AT5G13930.1,Q460T2,R-ATH-1119513
AT5G13930,AT5G13930.1,Q460T2,R-ATH-1119531
AT5G13930,AT5G13930.1,Q460T2,R-ATH-1119630
AT5G13930,AT5G13930.1,Q460S2,R-ATH-1119513
AT5G13930,AT5G13930.1,Q460S2,R-ATH-1119531
AT5G13930,AT5G13930.1,Q460S2,R-ATH-1119630
AT5G13930,AT5G13930.1,Q460R2,R-ATH-1119513
AT5G13930,AT5G13930.1,Q460R2,R-ATH-1119531
AT5G13930,AT5G13930.1,Q460R2,R-ATH-1119630
AT5G13930,AT5G13930.1,Q5FBU6,R-ATH-1119513
AT5G13930,AT5G13930.1,Q5FBU6,R-ATH-1119531
AT5G13930,AT5G13930.1,Q5FBU6,R-ATH-1119630
AT5G13930,AT5G13930.1,Q460R3,R-ATH-1119513
AT5G13930,AT5G13930.1,Q460R3,R-ATH-1119531
AT5G13930,AT5G13930.1,Q460R3,R-ATH-1119630
AT5G13930,AT5G13930.1,Q5FBU5,R-ATH-1119513
AT5G13930,AT5G13930.1,Q5FBU5,R-ATH-1119531
AT5G13930,AT5G13930.1,Q5FBU5,R-ATH-1119630
AT5G13930,AT5G13930.1,Q460Q4,R-ATH-1119513
AT5G13930,AT5G13930.1,Q460Q4,R-ATH-1119531
AT5G13930,AT5G13930.1,Q460Q4,R-ATH-1119630
AT5G13930,AT5G13930.1,Q460R8,R-ATH-1119513
AT5G13930,AT5G13930.1,Q460R8,R-ATH-1119531
AT5G13930,AT5G13930.1,Q460R8,R-ATH-1119630
AT5G13930,AT5G13930.1,A0A384KNE5,R-ATH-1119513
AT5G13930,AT5G13930.1,A0A384KNE5,R-ATH-1119531
AT5G13930,AT5G13930.1,A0A384KNE5,R-ATH-1119630
AT5G13930,AT5G13930.1,Q460S8,R-ATH-1119513
AT5G13930,AT5G13930.1,Q460S8,R-ATH-1119531
AT5G13930,AT5G13930.1,Q460S8,R-ATH-1119630
AT4G27070,AT4G27070.1,Q0WS13,R-ATH-1119494
AT4G27070,AT4G27070.1,A0A178UWY6,R-ATH-1119494
AT4G27070,AT4G27070.1,A0A178UYD0,R-ATH-1119494
AT3G01850,AT3G01850.4,A0A1I9LND0,R-ATH-1119519
AT3G01850,AT3G01850.4,A0A178VIY9,R-ATH-1119519
AT3G01850,AT3G01850.2,Q94K13,R-ATH-1119519
AT3G01850,AT3G01850.2,Q9SGI6,R-ATH-1119519
AT3G01850,AT3G01850.3,A0A1I9LND0,R-ATH-1119519
AT3G01850,AT3G01850.1,Q94K13,R-ATH-1119519
AT4G24040,AT4G24040.1,Q9SEH9,R-ATH-1119601
AT4G24040,AT4G24040.1,A0A178UTR3,R-ATH-1119601
AT5G24300,AT5G24300.1,W8QN76,R-ATH-1119477
AT5G24300,AT5G24300.1,A0A178UNQ3,R-ATH-1119477
AT5G24300,AT5G24300.1,Q45H61,R-ATH-1119477
AT5G24300,AT5G24300.1,Q45H55,R-ATH-1119477
AT5G24300,AT5G24300.1,Q45H60,R-ATH-1119477
AT5G24300,AT5G24300.2,W8QN76,R-ATH-1119477
AT1G53240,AT1G53240.1,A0A178WFE8,R-ATH-1119533
AT1G08470,AT1G08470.1,A0A178WK70,R-ATH-1119438
AT4G16710,AT4G16710.3,O23514,R-ATH-1119436
AT4G16710,AT4G16710.4,O23514,R-ATH-1119436
AT4G16710,AT4G16710.4,A0A178UWV0,R-ATH-1119436
AT4G16710,AT4G16710.4,A0A178UXZ9,R-ATH-1119436
AT4G16710,AT4G16710.4,A0A178UYI9,R-ATH-1119436
AT4G16710,AT4G16710.1,O23514,R-ATH-1119436
AT4G16710,AT4G16710.2,O23514,R-ATH-1119436
AT1G14810,AT1G14810.2,A0A1P8ANY1,R-ATH-1119273
AT1G14810,AT1G14810.2,A0A1P8ANY1,R-ATH-1119283
AT1G14810,AT1G14810.2,A0A1P8ANY1,R-ATH-1119419
AT1G14810,AT1G14810.2,A0A1P8ANY1,R-ATH-1119295
AT1G14810,AT1G14810.1,Q8VYI4,R-ATH-1119273
AT1G14810,AT1G14810.1,Q8VYI4,R-ATH-1119283
AT1G14810,AT1G14810.1,Q8VYI4,R-ATH-1119419
AT1G14810,AT1G14810.1,Q8VYI4,R-ATH-1119295
AT1G14810,AT1G14810.1,A0A178W3P2,R-ATH-1119273
AT1G14810,AT1G14810.1,A0A178W3P2,R-ATH-1119283
AT1G14810,AT1G14810.1,A0A178W3P2,R-ATH-1119419
AT1G14810,AT1G14810.1,A0A178W3P2,R-ATH-1119295
AT1G14810,AT1G14810.1,Q9FVC4,R-ATH-1119273
AT1G14810,AT1G14810.1,Q9FVC4,R-ATH-1119283
AT1G14810,AT1G14810.1,Q9FVC4,R-ATH-1119419
AT1G14810,AT1G14810.1,Q9FVC4,R-ATH-1119295
AT1G14810,AT1G14810.1,Q9LQU9,R-ATH-1119273
AT1G14810,AT1G14810.1,Q9LQU9,R-ATH-1119283
AT1G14810,AT1G14810.1,Q9LQU9,R-ATH-1119419
AT1G14810,AT1G14810.1,Q9LQU9,R-ATH-1119295
AT1G13740,AT1G13740.1,A0A178WBB1,R-ATH-6787011
AT3G10230,AT3G10230.1,A0A178VBX7,R-ATH-1119449
AT3G10230,AT3G10230.2,ND,R-ATH-1119449
AT2G16530,AT2G16530.4,A0A178VXA2,R-ATH-1119456
AT2G16530,AT2G16530.2,ND,R-ATH-1119456
AT2G16530,AT2G16530.1,ND,R-ATH-1119456
AT2G16530,AT2G16530.3,A0A1P8B2E4,R-ATH-1119456
AT2G16530,AT2G16530.5,A0A1P8B2I5,R-ATH-1119456
AT5G19220,AT5G19220.1,A0A178U8U7,R-ATH-1119477
AT5G19220,AT5G19220.1,A0A178UL90,R-ATH-1119477
AT5G08330,AT5G08330.1,A0A178UQG9,R-ATH-8933811
AT3G43600,AT3G43600.1,A0A178VK44,R-ATH-1119486
AT3G51440,AT3G51440.1,A0A178VKT3,R-ATH-1119438
AT3G13110,AT3G13110.1,A0A178VHI8,R-ATH-1119331
AT3G18000,AT3G18000.1,A0A178VHS8,R-ATH-1119556
AT5G60910,AT5G60910.2,A8MRX9,R-ATH-8934036
AT5G60910,AT5G60910.2,A8MRX9,R-ATH-8934257
AT5G60910,AT5G60910.1,A0A178UM96,R-ATH-8934036
AT5G60910,AT5G60910.1,A0A178UM96,R-ATH-8934257
AT5G60910,AT5G60910.1,A0A178UPQ6,R-ATH-8934036
AT5G60910,AT5G60910.1,A0A178UPQ6,R-ATH-8934257
AT4G34650,AT4G34650.2,A0A1P8B5E4,R-ATH-1119286
AT4G34650,AT4G34650.2,A0A1P8B5E4,R-ATH-1119439
AT4G34650,AT4G34650.2,A0A1P8B5E4,R-ATH-1119559
AT4G34650,AT4G34650.2,A0A1P8B5E4,R-ATH-1119370
AT4G34650,AT4G34650.1,A0A178V1Q0,R-ATH-1119286
AT4G34650,AT4G34650.1,A0A178V1Q0,R-ATH-1119439
AT4G34650,AT4G34650.1,A0A178V1Q0,R-ATH-1119559
AT4G34650,AT4G34650.1,A0A178V1Q0,R-ATH-1119370
AT5G01330,AT5G01330.1,A0A178UDD5,R-ATH-1119486
AT5G01330,AT5G01330.1,A0A178UDD5,R-ATH-1119460
AT5G01330,AT5G01330.1,A0A178UDD5,R-ATH-1119600
AT5G01330,AT5G01330.1,A0A178UDD5,R-ATH-1119267
AT5G01330,AT5G01330.1,A0A178UDD5,R-ATH-1119502
AT1G70290,AT1G70290.2,A0A1P8AQ69,R-ATH-1119516
AT1G70290,AT1G70290.1,A0A068FL15,R-ATH-1119516
AT1G70290,AT1G70290.1,A0A178W655,R-ATH-1119516
AT3G21230,AT3G21230.2,A0A1I9LQ96,R-ATH-1119418
AT3G21230,AT3G21230.3,A0A1I9LQ97,R-ATH-1119418
AT3G21230,AT3G21230.4,A0A1I9LQ95,R-ATH-1119418
AT3G21230,AT3G21230.1,A0A178VEQ1,R-ATH-1119418
AT2G38400,AT2G38400.1,A0A178W3Q4,R-ATH-1119610
AT2G38400,AT2G38400.2,F4ISY3,R-ATH-1119610
AT4G19710,AT4G19710.2,Q0WRP9,R-ATH-1119273
AT4G19710,AT4G19710.2,Q0WRP9,R-ATH-1119283
AT4G19710,AT4G19710.2,Q0WRP9,R-ATH-1119419
AT4G19710,AT4G19710.2,Q0WRP9,R-ATH-1119295
AT4G19710,AT4G19710.2,A0A178V4Q7,R-ATH-1119273
AT4G19710,AT4G19710.2,A0A178V4Q7,R-ATH-1119283
AT4G19710,AT4G19710.2,A0A178V4Q7,R-ATH-1119419
AT4G19710,AT4G19710.2,A0A178V4Q7,R-ATH-1119295
AT4G19710,AT4G19710.1,ND,R-ATH-1119273
AT4G19710,AT4G19710.1,ND,R-ATH-1119283
AT4G19710,AT4G19710.1,ND,R-ATH-1119419
AT4G19710,AT4G19710.1,ND,R-ATH-1119295
AT3G23820,AT3G23820.1,I1VCA6,R-ATH-1119428
AT3G23820,AT3G23820.1,I1VCA6,R-ATH-1119620
AT3G23820,AT3G23820.1,A0A384LE13,R-ATH-1119428
AT3G23820,AT3G23820.1,A0A384LE13,R-ATH-1119620
AT4G30310,AT4G30310.1,F4JQ91,R-ATH-1119321
AT4G30310,AT4G30310.3,F4JQ92,R-ATH-1119321
AT4G30310,AT4G30310.4,A0A1P8B635,R-ATH-1119321
AT4G30310,AT4G30310.4,C0Z204,R-ATH-1119321
AT4G30310,AT4G30310.2,F4JQ90,R-ATH-1119321
AT4G30310,AT4G30310.2,Q67Y17,R-ATH-1119321
AT4G30310,AT4G30310.2,A0A178UZT5,R-ATH-1119321
AT4G30310,AT4G30310.2,A0A178UXJ4,R-ATH-1119321
AT4G30310,AT4G30310.2,Q9M0C9,R-ATH-1119321
AT1G11720,AT1G11720.1,ND,R-ATH-1119477
AT1G11720,AT1G11720.2,F4IAG1,R-ATH-1119477
AT1G11720,AT1G11720.2,A0A178W4M9,R-ATH-1119477
AT4G33070,AT4G33070.1,A0A178UXD2,R-ATH-1119486
AT4G33070,AT4G33070.1,A0A178UXD2,R-ATH-1119460
AT4G33070,AT4G33070.1,A0A178UXD2,R-ATH-1119600
AT4G33070,AT4G33070.1,A0A178UXD2,R-ATH-1119267
AT4G33070,AT4G33070.1,A0A178UXD2,R-ATH-1119502
AT3G46490,AT3G46490.2,A0A1I9LPN5,R-ATH-1119294
AT3G46490,AT3G46490.2,A0A1I9LPN5,R-ATH-1119377
AT3G46490,AT3G46490.2,A0A1I9LPN5,R-ATH-1119625
AT3G46490,AT3G46490.2,A0A178VNJ1,R-ATH-1119294
AT3G46490,AT3G46490.2,A0A178VNJ1,R-ATH-1119377
AT3G46490,AT3G46490.2,A0A178VNJ1,R-ATH-1119625
AT3G46490,AT3G46490.1,F4J938,R-ATH-1119294
AT3G46490,AT3G46490.1,F4J938,R-ATH-1119377
AT3G46490,AT3G46490.1,F4J938,R-ATH-1119625
AT3G46490,AT3G46490.1,Q9SNC8,R-ATH-1119294
AT3G46490,AT3G46490.1,Q9SNC8,R-ATH-1119377
AT3G46490,AT3G46490.1,Q9SNC8,R-ATH-1119625
AT3G46490,AT3G46490.1,A0A178VNJ1,R-ATH-1119294
AT3G46490,AT3G46490.1,A0A178VNJ1,R-ATH-1119377
AT3G46490,AT3G46490.1,A0A178VNJ1,R-ATH-1119625
AT3G03990,AT3G03990.1,A0A178VJ27,R-ATH-5654828
AT1G51950,AT1G51950.1,Q2VWA3,R-ATH-5608118
AT1G51950,AT1G51950.1,E1A7N4,R-ATH-5608118
AT1G51950,AT1G51950.1,E1A7P0,R-ATH-5608118
AT1G51950,AT1G51950.1,D3K0I6,R-ATH-5608118
AT1G51950,AT1G51950.1,A0A178WR32,R-ATH-5608118
AT1G51950,AT1G51950.1,E1A7N5,R-ATH-5608118
AT1G51950,AT1G51950.1,E1A7N9,R-ATH-5608118
AT1G51950,AT1G51950.1,E1A7N6,R-ATH-5608118
AT1G51950,AT1G51950.1,D3K0I5,R-ATH-5608118
AT1G51950,AT1G51950.1,E1A7P4,R-ATH-5608118
AT1G51950,AT1G51950.1,E1A7N2,R-ATH-5608118
AT1G51950,AT1G51950.1,D3K0I4,R-ATH-5608118
AT1G51950,AT1G51950.1,A0A178WNZ9,R-ATH-5608118
AT1G51950,AT1G51950.1,D3K0I3,R-ATH-5608118
AT1G51950,AT1G51950.1,E1A7N8,R-ATH-5608118
AT3G14150,AT3G14150.6,A0A178VMD8,R-ATH-1119312
AT3G14150,AT3G14150.6,A0A178VMD8,R-ATH-1119596
AT3G14150,AT3G14150.6,A0A384KZM5,R-ATH-1119312
AT3G14150,AT3G14150.6,A0A384KZM5,R-ATH-1119596
AT3G14150,AT3G14150.3,A0A178VMD8,R-ATH-1119312
AT3G14150,AT3G14150.3,A0A178VMD8,R-ATH-1119596
AT3G14150,AT3G14150.3,A0A384KZM5,R-ATH-1119312
AT3G14150,AT3G14150.3,A0A384KZM5,R-ATH-1119596
AT3G14150,AT3G14150.5,A0A178VHR9,R-ATH-1119312
AT3G14150,AT3G14150.5,A0A178VHR9,R-ATH-1119596
AT3G14150,AT3G14150.5,A0A384KH93,R-ATH-1119312
AT3G14150,AT3G14150.5,A0A384KH93,R-ATH-1119596
AT3G14150,AT3G14150.7,A0A178VHR9,R-ATH-1119312
AT3G14150,AT3G14150.7,A0A178VHR9,R-ATH-1119596
AT3G14150,AT3G14150.7,A0A384KH93,R-ATH-1119312
AT3G14150,AT3G14150.7,A0A384KH93,R-ATH-1119596
AT3G14150,AT3G14150.1,A0A178VKC7,R-ATH-1119312
AT3G14150,AT3G14150.1,A0A178VKC7,R-ATH-1119596
AT3G14150,AT3G14150.2,A0A178VKC7,R-ATH-1119312
AT3G14150,AT3G14150.2,A0A178VKC7,R-ATH-1119596
AT3G14150,AT3G14150.2,A0A178VLN8,R-ATH-1119312
AT3G14150,AT3G14150.2,A0A178VLN8,R-ATH-1119596
AT3G14150,AT3G14150.4,A0A178VMD8,R-ATH-1119312
AT3G14150,AT3G14150.4,A0A178VMD8,R-ATH-1119596
AT3G14150,AT3G14150.4,A0A384KZM5,R-ATH-1119312
AT3G14150,AT3G14150.4,A0A384KZM5,R-ATH-1119596
AT4G19660,AT4G19660.1,A0A178UZK3,R-ATH-6788019
AT4G19660,AT4G19660.2,A0A1P8B3C8,R-ATH-6788019
AT4G22950,AT4G22950.1,A0A178V3F3,R-ATH-8934036
AT4G22950,AT4G22950.2,A0A1P8B3X0,R-ATH-8934036
AT4G22950,AT4G22950.3,A0A178V3F3,R-ATH-8934036
AT4G12250,AT4G12250.1,A0A178UUD1,R-ATH-1119428
AT4G12250,AT4G12250.1,A0A178UUD1,R-ATH-1119620
AT5G17310,AT5G17310.4,A0A1P8BC93,R-ATH-1119452
AT5G17310,AT5G17310.4,A0A1P8BC93,R-ATH-1119465
AT5G17310,AT5G17310.1,F4KGY8,R-ATH-1119452
AT5G17310,AT5G17310.1,F4KGY8,R-ATH-1119465
AT5G17310,AT5G17310.6,A0A1P8BC93,R-ATH-1119452
AT5G17310,AT5G17310.6,A0A1P8BC93,R-ATH-1119465
AT5G17310,AT5G17310.3,A0A1P8BC98,R-ATH-1119452
AT5G17310,AT5G17310.3,A0A1P8BC98,R-ATH-1119465
AT5G17310,AT5G17310.5,F4KGY8,R-ATH-1119452
AT5G17310,AT5G17310.5,F4KGY8,R-ATH-1119465
AT5G17310,AT5G17310.2,A0A178UCA6,R-ATH-1119452
AT5G17310,AT5G17310.2,A0A178UCA6,R-ATH-1119465
AT3G01280,AT3G01280.1,A0A178VE16,R-ATH-1119498
AT3G01280,AT3G01280.1,Q8LA84,R-ATH-1119498
AT5G37170,AT5G37170.1,F4K5W7,R-ATH-9609573
AT5G37170,AT5G37170.1,Q9FHU5,R-ATH-9609573
AT5G37170,AT5G37170.2,A0A1P8BF68,R-ATH-9609573
AT5G37170,AT5G37170.3,A0A1P8BF65,R-ATH-9609573
AT4G18710,AT4G18710.2,F4JRM5,R-ATH-5632095
AT4G18710,AT4G18710.1,B9DHY9,R-ATH-5632095
AT4G18710,AT4G18710.1,A0A178UVS0,R-ATH-5632095
AT4G18710,AT4G18710.1,C0Z326,R-ATH-5632095
AT2G21590,AT2G21590.6,B9DGF8,R-ATH-1119477
AT2G21590,AT2G21590.6,A0A384KNK6,R-ATH-1119477
AT2G21590,AT2G21590.1,B9DGF8,R-ATH-1119477
AT2G21590,AT2G21590.1,A0A384KNK6,R-ATH-1119477
AT2G21590,AT2G21590.7,B9DGF8,R-ATH-1119477
AT2G21590,AT2G21590.7,A0A384KNK6,R-ATH-1119477
AT2G21590,AT2G21590.4,B9DGF8,R-ATH-1119477
AT2G21590,AT2G21590.4,A0A384KNK6,R-ATH-1119477
AT2G21590,AT2G21590.5,B9DGF8,R-ATH-1119477
AT2G21590,AT2G21590.5,A0A384KNK6,R-ATH-1119477
AT2G21590,AT2G21590.3,B9DGF8,R-ATH-1119477
AT2G21590,AT2G21590.3,A0A384KNK6,R-ATH-1119477
AT2G21590,AT2G21590.2,B9DGF8,R-ATH-1119477
AT2G21590,AT2G21590.2,A0A384KNK6,R-ATH-1119477
AT1G70820,AT1G70820.1,Q9SSL0,R-ATH-1119410
AT1G70820,AT1G70820.1,Q9SSL0,R-ATH-1119477
AT1G70820,AT1G70820.1,Q9SSL0,R-ATH-1119465
AT1G70820,AT1G70820.1,Q9SSL0,R-ATH-1119628
AT1G70820,AT1G70820.1,A0A178W8J6,R-ATH-1119410
AT1G70820,AT1G70820.1,A0A178W8J6,R-ATH-1119477
AT1G70820,AT1G70820.1,A0A178W8J6,R-ATH-1119465
AT1G70820,AT1G70820.1,A0A178W8J6,R-ATH-1119628
AT1G70820,AT1G70820.2,A0A1P8AN09,R-ATH-1119410
AT1G70820,AT1G70820.2,A0A1P8AN09,R-ATH-1119477
AT1G70820,AT1G70820.2,A0A1P8AN09,R-ATH-1119465
AT1G70820,AT1G70820.2,A0A1P8AN09,R-ATH-1119628
AT4G22880,AT4G22880.3,Q0WWD6,R-ATH-1119440
AT4G22880,AT4G22880.3,Q0WWD6,R-ATH-1119514
AT4G22880,AT4G22880.2,Q0WWD6,R-ATH-1119440
AT4G22880,AT4G22880.2,Q0WWD6,R-ATH-1119514
AT4G22880,AT4G22880.2,F8U3U3,R-ATH-1119440
AT4G22880,AT4G22880.2,F8U3U3,R-ATH-1119514
AT4G22880,AT4G22880.2,Q84KJ1,R-ATH-1119440
AT4G22880,AT4G22880.2,Q84KJ1,R-ATH-1119514
AT4G22880,AT4G22880.1,Q0WWD6,R-ATH-1119440
AT4G22880,AT4G22880.1,Q0WWD6,R-ATH-1119514
AT4G22880,AT4G22880.1,A0A178V1T6,R-ATH-1119440
AT4G22880,AT4G22880.1,A0A178V1T6,R-ATH-1119514
AT4G22880,AT4G22880.1,Q7Y0R2,R-ATH-1119440
AT4G22880,AT4G22880.1,Q7Y0R2,R-ATH-1119514
AT4G22880,AT4G22880.1,Q84KJ0,R-ATH-1119440
AT4G22880,AT4G22880.1,Q84KJ0,R-ATH-1119514
AT1G79440,AT1G79440.1,A0A178W894,R-ATH-1119458
AT1G79440,AT1G79440.1,A0A178W894,R-ATH-1119337
AT3G46500,AT3G46500.8,A0A1I9LPU2,R-ATH-1119294
AT3G46500,AT3G46500.8,A0A1I9LPU2,R-ATH-1119377
AT3G46500,AT3G46500.8,A0A1I9LPU2,R-ATH-1119625
AT3G46500,AT3G46500.1,F4J939,R-ATH-1119294
AT3G46500,AT3G46500.1,F4J939,R-ATH-1119377
AT3G46500,AT3G46500.1,F4J939,R-ATH-1119625
AT3G46500,AT3G46500.4,A0A1I9LPU0,R-ATH-1119294
AT3G46500,AT3G46500.4,A0A1I9LPU0,R-ATH-1119377
AT3G46500,AT3G46500.4,A0A1I9LPU0,R-ATH-1119625
AT3G46500,AT3G46500.10,F4J939,R-ATH-1119294
AT3G46500,AT3G46500.10,F4J939,R-ATH-1119377
AT3G46500,AT3G46500.10,F4J939,R-ATH-1119625
AT3G46500,AT3G46500.7,A0A1I9LPU1,R-ATH-1119294
AT3G46500,AT3G46500.7,A0A1I9LPU1,R-ATH-1119377
AT3G46500,AT3G46500.7,A0A1I9LPU1,R-ATH-1119625
AT3G46500,AT3G46500.6,A0A1I9LPU2,R-ATH-1119294
AT3G46500,AT3G46500.6,A0A1I9LPU2,R-ATH-1119377
AT3G46500,AT3G46500.6,A0A1I9LPU2,R-ATH-1119625
AT3G46500,AT3G46500.5,A0A1I9LPT9,R-ATH-1119294
AT3G46500,AT3G46500.5,A0A1I9LPT9,R-ATH-1119377
AT3G46500,AT3G46500.5,A0A1I9LPT9,R-ATH-1119625
AT3G46500,AT3G46500.5,A0A178VFJ3,R-ATH-1119294
AT3G46500,AT3G46500.5,A0A178VFJ3,R-ATH-1119377
AT3G46500,AT3G46500.5,A0A178VFJ3,R-ATH-1119625
AT3G46500,AT3G46500.5,A0A178VDY4,R-ATH-1119294
AT3G46500,AT3G46500.5,A0A178VDY4,R-ATH-1119377
AT3G46500,AT3G46500.5,A0A178VDY4,R-ATH-1119625
AT3G46500,AT3G46500.5,A0A178VDR2,R-ATH-1119294
AT3G46500,AT3G46500.5,A0A178VDR2,R-ATH-1119377
